x,u,time_step,t
-3.633333333333338,1.8590224362847346e-92,0,0.0
-3.600000000000005,8.804328384700879e-91,0,0.0
-3.5666666666666718,4.02407672188992e-89,0,0.0
-3.5333333333333385,1.7749850127494168e-87,0,0.0
-3.5000000000000053,7.55581901970745e-86,0,0.0
-3.466666666666672,3.104036517948551e-84,0,0.0
-3.433333333333339,1.2306385500624515e-82,0,0.0
-3.4000000000000057,4.708608986787835e-81,0,0.0
-3.3666666666666725,1.738653973510267e-79,0,0.0
-3.3333333333333393,6.195724613763028e-78,0,0.0
-3.300000000000006,2.130735163909085e-76,0,0.0
-3.266666666666673,7.071723288234913e-75,0,0.0
-3.2333333333333396,2.2650587062053535e-73,0,0.0
-3.2000000000000064,7.001515989742455e-72,0,0.0
-3.166666666666673,2.0886377623855493e-70,0,0.0
-3.13333333333334,6.013019121891271e-69,0,0.0
-3.1000000000000068,1.6706307180401664e-67,0,0.0
-3.0666666666666735,4.479471301905232e-66,0,0.0
-3.0333333333333403,1.1591282034807618e-64,0,0.0
-3.000000000000007,2.894640311646326e-63,0,0.0
-2.966666666666674,6.976155575224617e-62,0,0.0
-2.9333333333333407,1.6225426705828618e-60,0,0.0
-2.9000000000000075,3.641954494742017e-59,0,0.0
-2.8666666666666742,7.889170128881225e-58,0,0.0
-2.833333333333341,1.6492502046728875e-56,0,0.0
-2.800000000000008,3.327363054180685e-55,0,0.0
-2.7666666666666746,6.478467014671189e-54,0,0.0
-2.7333333333333414,1.2173143234185154e-52,0,0.0
-2.700000000000008,2.2074538398908312e-51,0,0.0
-2.666666666666675,3.8631266630463163e-50,0,0.0
-2.6333333333333417,6.524461660038408e-49,0,0.0
-2.6000000000000085,1.0634298273328718e-47,0,0.0
-2.5666666666666753,1.6727514295330131e-46,0,0.0
-2.533333333333342,2.5392905736018762e-45,0,0.0
-2.500000000000009,3.7200759760181926e-44,0,0.0
-2.4666666666666757,5.2595627064204406e-43,0,0.0
-2.4333333333333425,7.176387537534407e-42,0,0.0
-2.4000000000000092,9.449754976484503e-41,0,0.0
-2.366666666666676,1.2008634611376104e-39,0,0.0
-2.333333333333343,1.4727367765938908e-38,0,0.0
-2.3000000000000096,1.743070896644053e-37,0,0.0
-2.2666666666666764,1.990963919939474e-36,0,0.0
-2.233333333333343,2.194674645698624e-35,0,0.0
-2.20000000000001,2.334722783485647e-34,0,0.0
-2.1666666666666767,2.396949668896383e-33,0,0.0
-2.1333333333333435,2.3748759345334948e-32,0,0.0
-2.1000000000000103,2.27081292202481e-31,0,0.0
-2.066666666666677,2.0954640072884567e-30,0,0.0
-2.033333333333344,1.8661109991210945e-29,0,0.0
-2.0000000000000107,1.6038108905475438e-28,0,0.0
-1.9666666666666774,1.33023160529685e-27,0,0.0
-1.9333333333333442,1.064779753341323e-26,0,0.0
-1.900000000000011,8.225280651601133e-26,0,0.0
-1.8666666666666778,6.131970889808223e-25,0,0.0
-1.8333333333333446,4.4117191969930866e-24,0,0.0
-1.8000000000000114,3.0631908645754277e-23,0,0.0
-1.7666666666666782,2.0525732873523137e-22,0,0.0
-1.733333333333345,1.3273385428472338e-21,0,0.0
-1.7000000000000117,8.283677007677621e-21,0,0.0
-1.6666666666666785,4.9891093927918634e-20,0,0.0
-1.6333333333333453,2.899888599942877e-19,0,0.0
-1.600000000000012,1.6266646214522374e-18,0,0.0
-1.5666666666666789,8.80588777218617e-18,0,0.0
-1.5333333333333456,4.6005175273868755e-17,0,0.0
-1.5000000000000124,2.319522830242185e-16,0,0.0
-1.4666666666666792,1.1286233516295048e-15,0,0.0
-1.433333333333346,5.299779859748833e-15,0,0.0
-1.4000000000000128,2.401734781619587e-14,0,0.0
-1.3666666666666796,1.0503902528281054e-13,0,0.0
-1.3333333333333464,4.433377746325573e-13,0,0.0
-1.3000000000000131,1.8058314375122292e-12,0,0.0
-1.26666666666668,7.0986881886658425e-12,0,0.0
-1.2333333333333467,2.6930065475708542e-11,0,0.0
-1.2000000000000135,9.859505575986403e-11,0,0.0
-1.1666666666666803,3.4836240728938637e-10,0,0.0
-1.133333333333347,1.1878616118754122e-09,0,0.0
-1.1000000000000139,3.9089384342629615e-09,0,0.0
-1.0666666666666806,1.2413956855342483e-08,0,0.0
-1.0333333333333474,3.804696784759483e-08,0,0.0
-1.0000000000000142,1.1253517471920794e-07,0,0.0
-0.966666666666681,3.212291482189242e-07,0,0.0
-0.9333333333333478,8.849118709201187e-07,0,0.0
-0.9000000000000146,2.3525752000087845e-06,0,0.0
-0.8666666666666814,6.035947120528645e-06,0,0.0
-0.8333333333333481,1.4945338524775557e-05,0,0.0
-0.8000000000000149,3.571284964162157e-05,0,0.0
-0.7666666666666817,8.235721886175696e-05,0,0.0
-0.7333333333333485,0.00018328936133365438,0,0.0
-0.7000000000000153,0.00039366904065494363,0,0.0
-0.6666666666666821,0.0008159878350718801,0,0.0
-0.6333333333333488,0.0016322794952189454,0,0.0
-0.6000000000000156,0.003151111598443495,0,0.0
-0.5666666666666824,0.005870721275736801,0,0.0
-0.5333333333333492,0.01055546956619594,0,0.0
-0.500000000000016,0.018315638888729495,0,0.0
-0.4666666666666828,0.03067079302638669,0,0.0
-0.43333333333334956,0.0495662835049006,0,0.0
-0.40000000000001634,0.07730474044328357,0,0.0
-0.3666666666666831,0.11635480280868137,0,0.0
-0.3333333333333499,0.16901331540603617,0,0.0
-0.3000000000000167,0.2369277586820838,0,0.0
-0.2666666666666835,0.3205305210154953,0,0.0
-0.23333333333335027,0.41848630604251164,0,0.0
-0.20000000000001705,0.527292424042991,0,0.0
-0.16666666666668384,0.6411803884298959,0,0.0
-0.13333333333335062,0.7524321560892477,0,0.0
-0.10000000000001741,0.8521437889661638,0,0.0
-0.0666666666666842,0.9313584021113172,0,0.0
-0.03333333333335098,0.9823793146181591,0,0.0
-1.7763568394002505e-14,1.0,0,0.0
0.03333333333331545,0.9823793146181964,0,0.0
0.06666666666664867,0.9313584021113878,0,0.0
0.09999999999998188,0.8521437889662608,0,0.0
0.1333333333333151,0.7524321560893618,0,0.0
0.1666666666666483,0.6411803884300173,0,0.0
0.19999999999998153,0.5272924240431109,0,0.0
0.23333333333331474,0.4184863060426226,0,0.0
0.26666666666664796,0.32053052101559243,0,0.0
0.29999999999998117,0.2369277586821646,0,0.0
0.3333333333333144,0.16901331540610023,0,0.0
0.3666666666666476,0.1163548028087299,0,0.0
0.3999999999999808,0.07730474044331873,0,0.0
0.43333333333331403,0.049566283504925014,0,0.0
0.46666666666664725,0.030670793026402965,0,0.0
0.49999999999998046,0.018315638888739907,0,0.0
0.5333333333333137,0.010555469566202343,0,0.0
0.5666666666666469,0.005870721275740581,0,0.0
0.5999999999999801,0.003151111598445645,0,0.0
0.6333333333333133,0.0016322794952201196,0,0.0
0.6666666666666465,0.0008159878350724984,0,0.0
0.6999999999999797,0.0003936690406552569,0,0.0
0.733333333333313,0.00018328936133380709,0,0.0
0.7666666666666462,8.23572188618288e-05,0,0.0
0.7999999999999794,3.571284964165405e-05,0,0.0
0.8333333333333126,1.4945338524789708e-05,0,0.0
0.8666666666666458,6.035947120534596e-06,0,0.0
0.899999999999979,2.352575200011192e-06,0,0.0
0.9333333333333123,8.849118709210571e-07,0,0.0
0.9666666666666455,3.212291482192774e-07,0,0.0
0.9999999999999787,1.1253517471933588e-07,0,0.0
1.033333333333312,3.804696784763944e-08,0,0.0
1.0666666666666451,1.2413956855357523e-08,0,0.0
1.0999999999999783,3.90893843426785e-09,0,0.0
1.1333333333333115,1.1878616118769442e-09,0,0.0
1.1666666666666448,3.48362407289848e-10,0,0.0
1.199999999999978,9.859505575999854e-11,0,0.0
1.2333333333333112,2.6930065475746334e-11,0,0.0
1.2666666666666444,7.098688188676082e-12,0,0.0
1.2999999999999776,1.8058314375148981e-12,0,0.0
1.3333333333333108,4.4333777463322985e-13,0,0.0
1.366666666666644,1.0503902528297361e-13,0,0.0
1.3999999999999773,2.4017347816234097e-14,0,0.0
1.4333333333333105,5.299779859757494e-15,0,0.0
1.4666666666666437,1.1286233516313894e-15,0,0.0
1.499999999999977,2.3195228302461403e-16,0,0.0
1.5333333333333101,4.600517527394884e-17,0,0.0
1.5666666666666433,8.805887772201875e-18,0,0.0
1.5999999999999766,1.6266646214551962e-18,0,0.0
1.6333333333333098,2.8998885999482547e-19,0,0.0
1.666666666666643,4.989109392801329e-20,0,0.0
1.6999999999999762,8.283677007693631e-21,0,0.0
1.7333333333333094,1.3273385428498462e-21,0,0.0
1.7666666666666426,2.0525732873564411e-22,0,0.0
1.7999999999999758,3.063190864581696e-23,0,0.0
1.833333333333309,4.4117191970023025e-24,0,0.0
1.8666666666666423,6.131970889821251e-25,0,0.0
1.8999999999999755,8.225280651618899e-26,0,0.0
1.9333333333333087,1.0647797533436608e-26,0,0.0
1.966666666666642,1.3302316052998274e-27,0,0.0
1.9999999999999751,1.6038108905511905e-28,0,0.0
2.0333333333333083,1.866110999125417e-29,0,0.0
2.0666666666666416,2.0954640072933998e-30,0,0.0
2.0999999999999748,2.2708129220302316e-31,0,0.0
2.133333333333308,2.3748759345392658e-32,0,0.0
2.166666666666641,2.3969496689022757e-33,0,0.0
2.1999999999999744,2.3347227834914865e-34,0,0.0
2.2333333333333076,2.1946746457042066e-35,0,0.0
2.266666666666641,1.990963919944595e-36,0,0.0
2.299999999999974,1.7430708966486108e-37,0,0.0
2.3333333333333073,1.4727367765978047e-38,0,0.0
2.3666666666666405,1.2008634611408357e-39,0,0.0
2.3999999999999737,9.449754976510286e-41,0,0.0
2.433333333333307,7.176387537554294e-42,0,0.0
2.46666666666664,5.2595627064351655e-43,0,0.0
2.4999999999999734,3.7200759760287657e-44,0,0.0
2.5333333333333066,2.5392905736091652e-45,0,0.0
2.56666666666664,1.67275142953791e-46,0,0.0
2.599999999999973,1.0634298273360152e-47,0,0.0
2.633333333333306,6.524461660057878e-49,0,0.0
2.6666666666666394,3.8631266630580096e-50,0,0.0
2.6999999999999726,2.207453839897607e-51,0,0.0
2.733333333333306,1.2173143234223038e-52,0,0.0
2.766666666666639,6.478467014691535e-54,0,0.0
2.7999999999999723,3.3273630541912765e-55,0,0.0
2.8333333333333055,1.6492502046781844e-56,0,0.0
2.8666666666666387,7.889170128906786e-58,0,0.0
2.899999999999972,3.6419544947540242e-59,0,0.0
2.933333333333305,1.6225426705882574e-60,0,0.0
2.9666666666666384,6.9761555752482115e-62,0,0.0
2.9999999999999716,2.894640311656198e-63,0,0.0
3.033333333333305,1.1591282034847481e-64,0,0.0
3.066666666666638,4.479471301920892e-66,0,0.0
3.0999999999999712,1.6706307180460543e-67,0,0.0
3.1333333333333044,6.013019121912634e-69,0,0.0
3.1666666666666377,2.0886377623930886e-70,0,0.0
3.199999999999971,7.001515989767927e-72,0,0.0
3.233333333333304,2.2650587062136582e-73,0,0.0
3.2666666666666373,7.071723288261242e-75,0,0.0
3.2999999999999705,2.130735163917079e-76,0,0.0
3.3333333333333037,6.195724613786449e-78,0,0.0
3.366666666666637,1.7386539735169383e-79,0,0.0
3.39999999999997,4.708608986806036e-81,0,0.0
3.4333333333333034,1.2306385500672433e-82,0,0.0
3.4666666666666366,3.104036517960814e-84,0,0.0
3.49999999999997,7.555819019737515e-86,0,0.0
3.533333333333303,1.7749850127565299e-87,0,0.0
3.5666666666666362,4.024076721906275e-89,0,0.0
3.5999999999999694,8.804328384736913e-91,0,0.0
3.6333333333333027,1.859022436292396e-92,0,0.0
3.666666666666636,3.7881873402063494e-94,0,0.0
3.699999999999969,7.449663975630438e-96,0,0.0
3.7333333333333023,1.4138402390553261e-97,0,0.0
3.7666666666666355,2.5895387264900434e-99,0,0.0
3.7999999999999687,4.577231742721918e-101,0,0.0
3.833333333333302,7.8080360587442e-103,0,0.0
3.866666666666635,1.2854024932308764e-104,0,0.0
3.8999999999999684,2.0421840693367465e-106,0,0.0
3.9333333333333016,3.1311873121636935e-108,0,0.0
3.966666666666635,4.633206227775131e-110,0,0.0
3.999999999999968,6.616261056736564e-112,0,0.0
4.033333333333301,9.118051745614495e-114,0,0.0
4.0666666666666345,1.2126902635064974e-115,0,0.0
4.099999999999968,1.556525167887098e-117,0,0.0
4.133333333333301,1.928061232317105e-119,0,0.0
4.166666666666634,2.30485662898148e-121,0,0.0
4.199999999999967,2.6590434112178913e-123,0,0.0
4.2333333333333005,2.9605019938758085e-125,0,0.0
4.266666666666634,3.181000274743537e-127,0,0.0
4.299999999999967,3.2985302690077835e-129,0,0.0
4.3333333333333,3.3009250183364706e-131,0,0.0
4.366666666666633,3.187933571827046e-133,0,0.0
4.399999999999967,2.9712643051431966e-135,0,0.0
4.4333333333333,2.672586230033381e-137,0,0.0
4.466666666666633,2.3199604738497483e-139,0,0.0
4.499999999999966,1.9435148500586833e-141,0,0.0
4.5333333333332995,1.571279916025893e-143,0,0.0
4.566666666666633,1.2259638770753565e-145,0,0.0
4.599999999999966,9.231243499597974e-148,0,0.0
4.633333333333299,6.708125177187337e-150,0,0.0
4.666666666666632,4.704359775956507e-152,0,0.0
4.6999999999999655,3.1838919149243253e-154,0,0.0
4.733333333333299,2.0795746881733605e-156,0,0.0
4.766666666666632,1.3108383774356771e-158,0,0.0
4.799999999999965,7.974109428650962e-161,0,0.0
4.833333333333298,4.6813773877850303e-163,0,0.0
4.866666666666632,2.6523054234661036e-165,0,0.0
4.899999999999965,1.4502131273506818e-167,0,0.0
4.933333333333298,7.652415614139797e-170,0,0.0
4.966666666666631,3.8969396911978665e-172,0,0.0
4.9999999999999645,1.9151695967248922e-174,0,0.0
-5.0,1.915169596719449e-174,1,0.02666666666666667
-4.966666666666667,3.826303565528202e-170,1,0.02666666666666667
-4.933333333333334,7.251260483697575e-168,1,0.02666666666666667
-4.9,1.3261909738038103e-165,1,0.02666666666666667
-4.866666666666667,2.3407612045359763e-163,1,0.02666666666666667
-4.833333333333334,3.987187329574896e-161,1,0.02666666666666667
-4.800000000000001,6.554425956012379e-159,1,0.02666666666666667
-4.7666666666666675,1.0398272146282083e-156,1,0.02666666666666667
-4.733333333333334,1.592011499372528e-154,1,0.02666666666666667
-4.700000000000001,2.3522838667002268e-152,1,0.02666666666666667
-4.666666666666668,3.354221783171683e-150,1,0.02666666666666667
-4.633333333333335,4.615856967763646e-148,1,0.02666666666666667
-4.600000000000001,6.130154791603932e-146,1,0.02666666666666667
-4.566666666666668,7.856861142263803e-144,1,0.02666666666666667
-4.533333333333335,9.718187232182236e-142,1,0.02666666666666667
-4.500000000000002,1.1600588009148066e-139,1,0.02666666666666667
-4.466666666666669,1.3363902907525085e-137,1,0.02666666666666667
-4.433333333333335,1.485748150587859e-135,1,0.02666666666666667
-4.400000000000002,1.5941004152170506e-133,1,0.02666666666666667
-4.366666666666669,1.6506110723753295e-131,1,0.02666666666666667
-4.333333333333336,1.6494245311744198e-129,1,0.02666666666666667
-4.3000000000000025,1.5906651836149997e-127,1,0.02666666666666667
-4.266666666666669,1.4804159234442016e-125,1,0.02666666666666667
-4.233333333333336,1.3296807556163337e-123,1,0.02666666666666667
-4.200000000000003,1.1525763395849959e-121,1,0.02666666666666667
-4.16666666666667,9.641635683246193e-120,1,0.02666666666666667
-4.133333333333336,7.783778267713699e-118,1,0.02666666666666667
-4.100000000000003,6.064415348120724e-116,1,0.02666666666666667
-4.06666666666667,4.559804135370196e-114,1,0.02666666666666667
-4.033333333333337,3.3087368734849887e-112,1,0.02666666666666667
-4.0000000000000036,2.317059016464375e-110,1,0.02666666666666667
-3.9666666666666703,1.565924469127696e-108,1,0.02666666666666667
-3.933333333333337,1.0213236949752337e-106,1,0.02666666666666667
-3.900000000000004,6.428578059782143e-105,1,0.02666666666666667
-3.8666666666666707,3.9050391213896765e-103,1,0.02666666666666667
-3.8333333333333375,2.2892585725976846e-101,1,0.02666666666666667
-3.8000000000000043,1.2951597650424004e-99,1,0.02666666666666667
-3.766666666666671,7.071489811118044e-98,1,0.02666666666666667
-3.733333333333338,3.72612675716279e-96,1,0.02666666666666667
-3.7000000000000046,1.8948005902148397e-94,1,0.02666666666666667
-3.6666666666666714,9.298837013411472e-93,1,0.02666666666666667
-3.633333333333338,4.4040582860205346e-91,1,0.02666666666666667
-3.600000000000005,2.0129678721631023e-89,1,0.02666666666666667
-3.5666666666666718,8.879327227939434e-88,1,0.02666666666666667
-3.5333333333333385,3.7799215482146705e-86,1,0.02666666666666667
-3.5000000000000053,1.5529057514806502e-84,1,0.02666666666666667
-3.466666666666672,6.156970659822111e-83,1,0.02666666666666667
-3.433333333333339,2.355856511652892e-81,1,0.02666666666666667
-3.4000000000000057,8.699423060301647e-80,1,0.02666666666666667
-3.3666666666666725,3.100216611374908e-78,1,0.02666666666666667
-3.3333333333333393,1.0662369089412977e-76,1,0.02666666666666667
-3.300000000000006,3.538959506424338e-75,1,0.02666666666666667
-3.266666666666673,1.1335947206846312e-73,1,0.02666666666666667
-3.2333333333333396,3.5042938565153453e-72,1,0.02666666666666667
-3.2000000000000064,1.0454514105458773e-70,1,0.02666666666666667
-3.166666666666673,3.010010318940507e-69,1,0.02666666666666667
-3.13333333333334,8.36359677901276e-68,1,0.02666666666666667
-3.1000000000000068,2.2427421605135617e-66,1,0.02666666666666667
-3.0666666666666735,5.80399417099401e-65,1,0.02666666666666667
-3.0333333333333403,1.4495598914741155e-63,1,0.02666666666666667
-3.000000000000007,3.493873428629712e-62,1,0.02666666666666667
-2.966666666666674,8.127186554472541e-61,1,0.02666666666666667
-2.9333333333333407,1.8244653251586207e-59,1,0.02666666666666667
-2.9000000000000075,3.952697777793527e-58,1,0.02666666666666667
-2.8666666666666742,8.264460795838147e-57,1,0.02666666666666667
-2.833333333333341,1.667626112154783e-55,1,0.02666666666666667
-2.800000000000008,3.247479758358959e-54,1,0.02666666666666667
-2.7666666666666746,6.103208432363481e-53,1,0.02666666666666667
-2.7333333333333414,1.1069661534527512e-51,1,0.02666666666666667
-2.700000000000008,1.9376499031402508e-50,1,0.02666666666666667
-2.666666666666675,3.273268099218658e-49,1,0.02666666666666667
-2.6333333333333417,5.3364647699795907e-48,1,0.02666666666666667
-2.6000000000000085,8.396379455965258e-47,1,0.02666666666666667
-2.5666666666666753,1.2749624359376024e-45,1,0.02666666666666667
-2.533333333333342,1.8684017451567613e-44,1,0.02666666666666667
-2.500000000000009,2.6424778060782298e-43,1,0.02666666666666667
-2.4666666666666757,3.606794148647295e-42,1,0.02666666666666667
-2.4333333333333425,4.751175301774354e-41,1,0.02666666666666667
-2.4000000000000092,6.040199243375724e-40,1,0.02666666666666667
-2.366666666666676,7.410932657851876e-39,1,0.02666666666666667
-2.333333333333343,8.775397656277146e-38,1,0.02666666666666667
-2.3000000000000096,1.0028456438527065e-36,1,0.02666666666666667
-2.2666666666666764,1.1060526773325323e-35,1,0.02666666666666667
-2.233333333333343,1.177316211342521e-34,1,0.02666666666666667
-2.20000000000001,1.2094482076766846e-33,1,0.02666666666666667
-2.1666666666666767,1.1991115811841756e-32,1,0.02666666666666667
-2.1333333333333435,1.147391209356887e-31,1,0.02666666666666667
-2.1000000000000103,1.0596063833168958e-30,1,0.02666666666666667
-2.066666666666677,9.444095641706713e-30,1,0.02666666666666667
-2.033333333333344,8.123827653102142e-29,1,0.02666666666666667
-2.0000000000000107,6.744463576440305e-28,1,0.02666666666666667
-1.9666666666666774,5.404089311233992e-27,1,0.02666666666666667
-1.9333333333333442,4.179151906065409e-26,1,0.02666666666666667
-1.900000000000011,3.1192244325711777e-25,1,0.02666666666666667
-1.8666666666666778,2.246986001754549e-24,1,0.02666666666666667
-1.8333333333333446,1.562255286736755e-23,1,0.02666666666666667
-1.8000000000000114,1.0483452396611223e-22,1,0.02666666666666667
-1.7666666666666782,6.78985225746494e-22,1,0.02666666666666667
-1.733333333333345,4.244467168206427e-21,1,0.02666666666666667
-1.7000000000000117,2.5609216235382933e-20,1,0.02666666666666667
-1.6666666666666785,1.4913626850098267e-19,1,0.02666666666666667
-1.6333333333333453,8.38277857690078e-19,1,0.02666666666666667
-1.600000000000012,4.5479383160902294e-18,1,0.02666666666666667
-1.5666666666666789,2.3815919947660496e-17,1,0.02666666666666667
-1.5333333333333456,1.2037908539820235e-16,1,0.02666666666666667
-1.5000000000000124,5.873142634516865e-16,1,0.02666666666666667
-1.4666666666666792,2.7658660713865205e-15,1,0.02666666666666667
-1.433333333333346,1.2572985583912571e-14,1,0.02666666666666667
-1.4000000000000128,5.5169402571277486e-14,1,0.02666666666666667
-1.3666666666666796,2.336775612243374e-13,1,0.02666666666666667
-1.3333333333333464,9.554352313968699e-13,1,0.02666666666666667
-1.3000000000000131,3.771012981639161e-12,1,0.02666666666666667
-1.26666666666668,1.4367948456465993e-11,1,0.02666666666666667
-1.2333333333333467,5.284687197233082e-11,1,0.02666666666666667
-1.2000000000000135,1.8764623635842123e-10,1,0.02666666666666667
-1.1666666666666803,6.432283335373793e-10,1,0.02666666666666667
-1.133333333333347,2.1286504177444856e-09,1,0.02666666666666667
-1.1000000000000139,6.8009092030698864e-09,1,0.02666666666666667
-1.0666666666666806,2.0977952854470504e-08,1,0.02666666666666667
-1.0333333333333474,6.247456328526337e-08,1,0.02666666666666667
-1.0000000000000142,1.7963803768514074e-07,1,0.02666666666666667
-0.966666666666681,4.987233687386926e-07,1,0.02666666666666667
-0.9333333333333478,1.336901087829473e-06,1,0.02666666666666667
-0.9000000000000146,3.4604223658066575e-06,1,0.02666666666666667
-0.8666666666666814,8.648913296685462e-06,1,0.02666666666666667
-0.8333333333333481,2.087415058608073e-05,1,0.02666666666666667
-0.8000000000000149,4.864996682359525e-05,1,0.02666666666666667
-0.7666666666666817,0.00010949464157116825,1,0.02666666666666667
-0.7333333333333485,0.000237983491237936,1,0.02666666666666667
-0.7000000000000153,0.0004995121499713658,1,0.02666666666666667
-0.6666666666666821,0.0010124723957295563,1,0.02666666666666667
-0.6333333333333488,0.001981696983125916,1,0.02666666666666667
-0.6000000000000156,0.003745140179088498,1,0.02666666666666667
-0.5666666666666824,0.00683299289562831,1,0.02666666666666667
-0.5333333333333492,0.012032980630312157,1,0.02666666666666667
-0.500000000000016,0.020447275374870403,1,0.02666666666666667
-0.4666666666666828,0.03351669043029788,1,0.02666666666666667
-0.43333333333334956,0.05298070166480793,1,0.02666666666666667
-0.40000000000001634,0.0807442184215592,1,0.02666666666666667
-0.3666666666666831,0.11864113234675251,1,0.02666666666666667
-0.3333333333333499,0.16812201620588885,1,0.02666666666666667
-0.3000000000000167,0.2299370553871808,1,0.02666666666666667
-0.2666666666666835,0.3039078272600995,1,0.02666666666666667
-0.23333333333335027,0.38885197541910943,1,0.02666666666666667
-0.20000000000001705,0.4826370468038027,1,0.02666666666666667
-0.16666666666668384,0.5822389202533232,1,0.02666666666666667
-0.13333333333335062,0.6836547393847303,1,0.02666666666666667
-0.10000000000001741,0.7816404143670361,1,0.02666666666666667
-0.0666666666666842,0.8694775356489546,1,0.02666666666666667
-0.03333333333335098,0.9391648956923278,1,0.02666666666666667
-1.7763568394002505e-14,0.9823793146181631,1,0.02666666666666667
0.03333333333331545,0.9921935064189983,1,0.02666666666666667
0.06666666666664867,0.965045567935417,1,0.02666666666666667
0.09999999999998188,0.9021501438336131,1,0.02666666666666667
0.1333333333333151,0.8096694380114404,1,0.02666666666666667
0.1666666666666483,0.6974856598790414,1,0.02666666666666667
0.19999999999998153,0.5770296476687335,1,0.02666666666666667
0.23333333333331474,0.45897096963949824,1,0.02666666666666667
0.26666666666664796,0.35150623746460274,1,0.02666666666666667
0.29999999999998117,0.25960678103443935,1,0.02666666666666667
0.3333333333333144,0.18516054528494635,1,0.02666666666666667
0.3666666666666476,0.12767692350262008,1,0.02666666666666667
0.3999999999999808,0.08517686789206101,1,0.02666666666666667
0.43333333333331403,0.054994831804888934,1,0.02666666666666667
0.46666666666664725,0.034365231963350035,1,0.02666666666666667
0.49999999999998046,0.02077898721772374,1,0.02666666666666667
0.5333333333333137,0.012153379534161303,1,0.02666666666666667
0.5666666666666469,0.006873588269015427,1,0.02666666666666667
0.5999999999999801,0.003757860591869734,1,0.02666666666666667
0.6333333333333133,0.001985402450390846,1,0.02666666666666667
0.6666666666666465,0.0010134761401450775,1,0.02666666666666667
0.6999999999999797,0.0004997650464345544,1,0.02666666666666667
0.733333333333313,0.0002380427682789572,1,0.02666666666666667
0.7666666666666462,0.00010950756940420028,1,0.02666666666666667
0.7999999999999794,4.865259056298026e-05,1,0.02666666666666667
0.8333333333333126,2.0874646176088698e-05,1,0.02666666666666667
0.8666666666666458,8.64900042810716e-06,1,0.02666666666666667
0.899999999999979,3.460436625645551e-06,1,0.02666666666666667
0.9333333333333123,1.3369032603996158e-06,1,0.02666666666666667
0.9666666666666455,4.987236769011672e-07,1,0.02666666666666667
0.9999999999999787,1.796380783815772e-07,1,0.02666666666666667
1.033333333333312,6.247456828935854e-08,1,0.02666666666666667
1.0666666666666451,2.0977953427412037e-08,1,0.02666666666666667
1.0999999999999783,6.800909264156295e-09,1,0.02666666666666667
1.1333333333333115,2.1286504238105377e-09,1,0.02666666666666667
1.1666666666666448,6.432283340987302e-10,1,0.02666666666666667
1.199999999999978,1.8764623640692338e-10,1,0.02666666666666667
1.2333333333333112,5.284687197627143e-11,1,0.02666666666666667
1.2666666666666444,1.436794845677501e-11,1,0.02666666666666667
1.2999999999999776,3.771012981664695e-12,1,0.02666666666666667
1.3333333333333108,9.554352313995859e-13,1,0.02666666666666667
1.366666666666644,2.3367756122477116e-13,1,0.02666666666666667
1.3999999999999773,5.516940257136776e-14,1,0.02666666666666667
1.4333333333333105,1.2572985583932859e-14,1,0.02666666666666667
