x,u,time_step,t,u_pred,abs_error,MSE_contr
-1.9500000000000108,3.78027784477352e-27,0,0.0,-0.8947762,0.8947762250900269,0.8006244929863584
-1.900000000000011,8.225280651601133e-26,0,0.0,-0.7882818,0.7882817983627319,0.6213881936299828
-1.8500000000000112,1.6520917823131684e-24,0,0.0,-0.6973106,0.6973106265068054,0.4862421098393135
-1.8000000000000114,3.063190864575428e-23,0,0.0,-0.62191015,0.6219101548194885,0.3867722406676002
-1.7500000000000115,5.242885663360074e-22,0,0.0,-0.56163555,0.5616355538368225,0.31543449533359436
-1.7000000000000115,8.28367700767762e-21,0,0.0,-0.5159051,0.5159050822257996,0.266158053866409
-1.650000000000012,1.2081820198992154e-19,0,0.0,-0.4842466,0.4842466115951538,0.23449478084138775
-1.600000000000012,1.6266646214522374e-18,0,0.0,-0.4664988,0.46649879217147827,0.21762112309744808
-1.5500000000000125,2.0217158486941116e-17,0,0.0,-0.4630009,0.4630008935928345,0.21436982746776323
-1.5000000000000124,2.319522830242185e-16,0,0.0,-0.4747615,0.474761486053467,0.22539846863969637
-1.4500000000000126,2.456595368790712e-15,0,0.0,-0.50355315,0.503553152084353,0.25356577697408755
-1.4000000000000128,2.4017347816195872e-14,0,0.0,-0.55182064,0.5518206357956172,0.30450601408987926
-1.350000000000013,2.167568882617745e-13,0,0.0,-0.62222034,0.6222203373911164,0.3871581482631147
-1.3000000000000131,1.8058314375122288e-12,0,0.0,-0.71659344,0.7165934443491874,0.5135061644842319
-1.250000000000013,1.388794386495662e-11,0,0.0,-0.8343866,0.8343865871568322,0.696200976827226
-1.2000000000000135,9.859505575986403e-11,0,0.0,-0.9710963,0.9710962773355335,0.9430279798549314
-1.1500000000000137,6.461431773102847e-10,0,0.0,-1.1179223,1.1179223067069342,1.2497502838329526
-1.100000000000014,3.9089384342629615e-09,0,0.0,-1.2636039,1.2636039296138946,1.5966948909356762
-1.050000000000014,2.1829577951244465e-08,0,0.0,-1.3978189,1.397818944826099,1.9538978025147486
-1.0000000000000142,1.1253517471920795e-07,0,0.0,-1.5140444,1.514044516565021,2.292330798140608
-0.9500000000000144,5.355347802790759e-07,0,0.0,-1.6102573,1.6102578034867456,2.5929301936899587
-0.9000000000000146,2.3525752000087845e-06,0,0.0,-1.6877036,1.6877059620417527,2.8483514143112783
-0.8500000000000147,9.540162873075416e-06,0,0.0,-1.7490653,1.7490748201235053,3.0592627263900725
-0.8000000000000149,3.571284964162157e-05,0,0.0,-1.7970351,1.7970708109255082,3.2294634994804636
-0.7500000000000151,0.0001234098040866,0,0.0,-1.8335668,1.8336901946627902,3.362419730002461
-0.7000000000000153,0.0003936690406549,0,0.0,-1.8596212,1.8600148362235773,3.459655190971821
-0.6500000000000155,0.0011592291739042,0,0.0,-1.8751644,1.8763236187841947,3.520590322407416
-0.6000000000000156,0.0031511115984434,0,0.0,-1.8792344,1.8823855447725768,3.5433753391687506
-0.5500000000000158,0.0079070540515912,0,0.0,-1.8700076,1.877914688214494,3.52656357621174
-0.500000000000016,0.0183156388887294,0,0.0,-1.8448597,1.8631753581651576,3.4714224152738633
-0.4500000000000161,0.0391638950989779,0,0.0,-1.8005083,1.8396721558259066,3.3843936409211386
-0.4000000000000163,0.0773047404432835,0,0.0,-1.7333511,1.8106558518553317,3.278474613857957
-0.3500000000000165,0.1408584209210189,0,0.0,-1.6401112,1.780969628883055,3.1718528190038464
-0.3000000000000167,0.2369277586820838,0,0.0,-1.5186471,1.7555748333814856,3.0820429956024307
-0.2500000000000169,0.3678794411713926,0,0.0,-1.3683505,1.73622994700025,3.014494428860491
-0.200000000000017,0.527292424042991,0,0.0,-1.1895297,1.7168220814068826,2.9474780592062606
-0.1500000000000172,0.6976763260709734,0,0.0,-0.9824449,1.6801212084638566,2.82280727513005
-0.1000000000000174,0.8521437889661638,0,0.0,-0.74875855,1.600902343424782,2.5628883131829587
-0.0500000000000175,0.9607894391522962,0,0.0,-0.49720246,1.4579918951497632,2.125740366322398
-1.7763568394002505e-14,1.0,0,0.0,-0.24770965,1.247709646821022,1.5567793627702395
0.049999999999982,0.9607894391523508,0,0.0,-0.025060907,0.9858503461586146,0.9719009050210602
0.0999999999999818,0.8521437889662608,0,0.0,0.15324472,0.6988990700569971,0.4884599101265354
0.1499999999999817,0.6976763260710923,0,0.0,0.28179908,0.4158772480834214,0.17295388547343965
0.1999999999999815,0.5272924240431109,0,0.0,0.36327863,0.16401379664748106,0.026900525490721267
0.2499999999999813,0.3678794411714972,0,0.0,0.40279663,0.03491718491950624,0.0012192098027029939
0.2999999999999811,0.2369277586821646,0,0.0,0.4048915,0.1679637322541147,0.02821181535273193
0.349999999999981,0.140858420921075,0,0.0,0.37331522,0.2324567941897038,0.05403616116495431
0.3999999999999808,0.0773047404433187,0,0.0,0.3125069,0.23520217369547525,0.05532006251107651
0.4499999999999806,0.0391638950989979,0,0.0,0.22938572,0.19022182360427206,0.0361843421753348
0.4999999999999804,0.0183156388887399,0,0.0,0.13378988,0.11547424317512577,0.013334300836868079
0.5499999999999803,0.0079070540515961,0,0.0,0.03649436,0.028587305322450227,0.000817234025598991
0.5999999999999801,0.0031511115984456,0,0.0,-0.054234162,0.05738527357144517,0.0032930696228696036
0.6499999999999799,0.001159229173905,0,0.0,-0.13510741,0.1362666421082083,0.018568597751446526
0.6999999999999797,0.0003936690406552,0,0.0,-0.2081001,0.20849376443192869,0.04346964980699657
0.7499999999999796,0.0001234098040867,0,0.0,-0.2796738,0.2797972245776463,0.07828648688135383
0.7999999999999794,3.571284964165405e-05,0,0.0,-0.3608693,0.3609050012941607,0.13025241995913814
0.8499999999999792,9.540162873084636e-06,0,0.0,-0.4691248,0.46913433416922073,0.22008702349639808
0.899999999999979,2.352575200011192e-06,0,0.0,-0.6293677,0.6293700617350511,0.396106674608382
0.9499999999999788,5.355347802796543e-07,0,0.0,-0.86454344,0.864543973492544,0.7474362821022765
0.9999999999999788,1.1253517471933589e-07,0,0.0,-1.1657593,1.1657594375626406,1.3589950662663641
1.0499999999999785,2.1829577951270524e-08,0,0.0,-1.4746478,1.4746477822208133,2.174586081608763
1.0999999999999783,3.90893843426785e-09,0,0.0,-1.7301716,1.7301715651500884,2.9934936448539067
1.1499999999999782,6.461431773111296e-10,0,0.0,-1.918413,1.918413043668299,3.6803086061166663
1.199999999999978,9.859505575999854e-11,0,0.0,-2.057972,2.057971954444298,4.235248565279284
1.2499999999999778,1.3887943864976356e-11,0,0.0,-2.1697004,2.1697003841539027,4.707599756997593
1.2999999999999776,1.8058314375148981e-12,0,0.0,-2.2663784,2.2663784027117666,5.136471064278338
1.3499999999999774,2.167568882621072e-13,0,0.0,-2.3539305,2.3539304733278534,5.540988673261492
1.3999999999999773,2.4017347816234094e-14,0,0.0,-2.4343374,2.4343373775482418,5.9259984677284505
1.449999999999977,2.456595368794761e-15,0,0.0,-2.5075412,2.507541179656985,6.287762767675544
1.499999999999977,2.3195228302461403e-16,0,0.0,-2.5723486,2.572348594665528,6.616977292477716
1.5499999999999767,2.021715848697674e-17,0,0.0,-2.6267312,2.6267311573028564,6.899716572745604
1.5999999999999766,1.6266646214551962e-18,0,0.0,-2.667825,2.6678249835968018,7.117290143103276
1.6499999999999764,1.2081820199014817e-19,0,0.0,-2.691857,2.691857099533081,7.246094644306652
1.6999999999999762,8.283677007693631e-21,0,0.0,-2.694184,2.6941840648651123,7.2586277753731
1.749999999999976,5.242885663370506e-22,0,0.0,-2.6696136,2.6696135997772217,7.126836772115496
1.7999999999999758,3.063190864581696e-23,0,0.0,-2.6130302,2.613030195236206,6.827926801216165
1.849999999999976,1.652091782316643e-24,0,0.0,-2.520074,2.520073890686035,6.350772414517451
1.8999999999999757,8.225280651618899e-26,0,0.0,-2.3873732,2.387373208999634,5.699550839049209
1.9499999999999755,3.780277844781901e-27,0,0.0,-2.212124,2.2121241092681885,4.893493074805576
1.9999999999999751,1.6038108905511903e-28,0,0.0,-1.991716,1.9917160272598267,3.9669327332436666
2.049999999999975,6.281148147616287e-30,0,0.0,-1.7246844,1.7246843576431274,2.974536133498887
2.0999999999999748,2.270812922030232e-31,0,0.0,-1.4134032,1.4134031534194946,1.9977084740961715
2.1499999999999746,7.578445267631677e-33,0,0.0,-1.066971,1.066970944404602,1.1384269962036484
2.1999999999999744,2.334722783491486e-34,0,0.0,-0.7018838,0.7018837928771973,0.49264085870368035
2.2499999999999742,6.639677199593e-36,0,0.0,-0.3391642,0.33916419744491577,0.11503235282845381
2.299999999999974,1.7430708966486108e-37,0,0.0,0.0009584278,0.0009584277868270874,9.185838225622689e-07
2.349999999999974,4.224152406214487e-39,0,0.0,0.30385852,0.30385851860046387,0.09232999932606845
2.3999999999999737,9.449754976510284e-41,0,0.0,0.5620703,0.5620703101158142,0.31592303351368756
2.449999999999973,1.9514523802994146e-42,0,0.0,0.7736391,0.7736390829086304,0.5985174306037067
2.4999999999999734,3.7200759760287657e-44,0,0.0,0.93957686,0.9395768642425537,0.8828046838198702
2.549999999999973,6.546393437219279e-46,0,0.0,1.0621376,1.0621376037597656,1.128136289320537
2.599999999999973,1.0634298273360152e-47,0,0.0,1.1439869,1.1439869403839111,1.3087061197689422
2.649999999999973,1.594674366900542e-49,0,0.0,1.187636,1.1876360177993774,1.4104793107743632
2.6999999999999726,2.2074538398976072e-51,0,0.0,1.1948938,1.1948938369750977,1.4277712816410713
2.7499999999999725,2.82077008846695e-53,0,0.0,1.1666666,1.1666666269302368,1.3611110183927764
2.7999999999999723,3.3273630541912765e-55,0,0.0,1.103661,1.1036609411239624,1.2180674729626304
2.849999999999972,3.6231735050964623e-57,0,0.0,1.0082932,1.0082931518554688,1.0166550800786354
2.899999999999972,3.6419544947540242e-59,0,0.0,0.8871014,0.887101411819458,0.7869489148520756
2.949999999999972,3.379374633288213e-61,0,0.0,0.75167847,0.751678466796875,0.5650205174461007
2.999999999999972,2.894640311656198e-63,0,0.0,0.6163265,0.6163265109062195,0.3798583680458343
3.0499999999999723,2.288807740418611e-65,0,0.0,0.49345207,0.4934520721435547,0.2434949475027679
3.0999999999999712,1.6706307180460543e-67,0,0.0,0.39010173,0.39010173082351685,0.1521793603915036
3.14999999999997,1.1256621233240329e-69,0,0.0,0.3077013,0.3077012896537781,0.09468008365459823
3.199999999999971,7.001515989767927e-72,0,0.0,0.24403168,0.24403168261051178,0.05955146211771756
3.249999999999972,4.0200602157552376e-74,0,0.0,0.19545744,0.19545744359493256,0.03820361225666624
3.2999999999999705,2.130735163917079e-76,0,0.0,0.15836005,0.1583600491285324,0.0250779051599912
3.349999999999969,1.0425162410755588e-78,0,0.0,0.12974413,0.12974412739276886,0.016833538592911035
3.39999999999997,4.708608986806036e-81,0,0.0,0.10734539,0.10734538733959198,0.011523032183087034
3.449999999999971,1.963174328450769e-83,0,0.0,0.089528546,0.08952854573726654,0.008015360501829827
3.49999999999997,7.555819019737515e-86,0,0.0,0.07513748,0.07513748109340668,0.005645641065062046
3.5499999999999687,2.6844830678356053e-88,0,0.0,0.06335525,0.06335525214672089,0.0040138879745745815
3.599999999999969,8.804328384736912e-91,0,0.0,0.053602234,0.05360223352909088,0.0028731994393071947
3.64999999999997,2.6655586181056917e-93,0,0.0,0.045459434,0.045459434390068054,0.002066560175064902
3.699999999999969,7.449663975630439e-96,0,0.0,0.03861831,0.038618311285972595,0.0014913739665802783
3.749999999999968,1.9219477278312237e-98,0,0.0,0.032845423,0.03284542262554169,0.0010788217874504458
3.7999999999999687,4.5772317427219177e-101,0,0.0,0.027960762,0.02796076238155365,0.0007818042329577057
3.8499999999999694,1.0062842419014229e-103,0,0.0,0.023822114,0.023822113871574402,0.0005674931093102575
3.899999999999968,2.0421840693367463e-106,0,0.0,0.020314261,0.020314261317253113,0.0004126692128656462
3.9499999999999673,3.825828849007785e-109,0,0.0,0.017343476,0.01734347641468048,0.0003007961741465781
3.999999999999968,6.616261056736565e-112,0,0.0,0.014830425,0.014830425381660461,0.00021994151700099884
4.049999999999969,1.0562243351648326e-114,0,0.0,0.012709126,0.012709125876426697,0.00016152188054285865
4.099999999999968,1.556525167887098e-117,0,0.0,0.010923192,0.010923191905021667,0.00011931612139393089
4.149999999999967,2.11744708803291e-120,0,0.0,0.0094246715,0.009424671530723572,8.88244334620314e-05
4.199999999999967,2.6590434112178917e-123,0,0.0,0.008171186,0.008171185851097107,6.676827821316955e-05
4.249999999999968,3.082440696962415e-126,0,0.0,0.007127568,0.0071275681257247925,5.080222738684803e-05
4.299999999999967,3.2985302690077835e-129,0,0.0,0.006262198,0.006262198090553284,3.921512492532919e-05
4.349999999999966,3.258386959474923e-132,0,0.0,0.005548194,0.005548194050788879,3.0782457225209114e-05
4.399999999999967,2.9712643051431966e-135,0,0.0,0.00496231,0.004962310194969177,2.4624522471095034e-05
4.449999999999967,2.501130508804946e-138,0,0.0,0.0044835955,0.0044835954904556274,2.010262852203404e-05
4.499999999999966,1.9435148500586836e-141,0,0.0,0.0040954202,0.004095420241355896,1.6772466953307585e-05
4.549999999999965,1.394106057894487e-144,0,0.0,0.0037810653,0.003781065344810486,1.4296455141726838e-05
4.599999999999966,9.231243499597974e-148,0,0.0,0.0035282224,0.003528222441673279,1.2448353597926953e-05
4.649999999999967,5.642623077788488e-151,0,0.0,0.0033253878,0.0033253878355026245,1.105820425650883e-05
4.6999999999999655,3.1838919149243253e-154,0,0.0,0.0031618625,0.0031618624925613403,9.997374421866212e-06
4.7499999999999645,1.6584104776901007e-157,0,0.0,0.0030295402,0.003029540181159973,9.178113709262803e-06
4.799999999999965,7.974109428650962e-161,0,0.0,0.0029210895,0.00292108952999115,8.532764042223917e-06
4.849999999999966,3.5393930265883194e-164,0,0.0,0.0028303415,0.0028303414583206177,8.01083277068848e-06
4.899999999999965,1.4502131273506818e-167,0,0.0,0.002751425,0.0027514249086380005,7.570339027873629e-06
4.949999999999964,5.485185441442669e-171,0,0.0,0.0026804656,0.002680465579032898,7.184895720380169e-06
4.9999999999999645,1.9151695967248918e-174,0,0.0,0.002612874,0.002612873911857605,6.827110079266063e-06
-5.0,1.915169596719449e-174,1,0.04,-0.06211333,0.06211332976818085,0.003858065734890781
-4.95,7.2510665942978155e-168,1,0.04,-0.064521804,0.06452180445194244,0.0041630632497347
-4.9,1.7696967875439758e-164,1,0.04,-0.067047045,0.06704704463481903,0.004495306194263415
-4.8500000000000005,3.987055439410287e-161,1,0.04,-0.06969644,0.06969644129276276,0.0048575939288755254
-4.800000000000001,8.292054158101297e-158,1,0.04,-0.072478965,0.07247896492481232,0.005253200356572174
-4.750000000000001,1.591946356159128e-154,1,0.04,-0.075403884,0.07540388405323029,0.005685745730312997
-4.700000000000001,2.8213123680848887e-151,1,0.04,-0.07848151,0.0784815102815628,0.006159347456075048
-4.650000000000001,4.6156233417208075e-148,1,0.04,-0.08172314,0.08172313868999481,0.006678671397344127
-4.600000000000001,6.970533110747125e-145,1,0.04,-0.08514173,0.08514173328876495,0.007249114747415186
-4.550000000000002,9.717578865865452e-142,1,0.04,-0.08875145,0.08875145018100739,0.007876819909231836
-4.500000000000002,1.2505659514493884e-138,1,0.04,-0.092569396,0.09256939589977264,0.008569093057248844
-4.450000000000002,1.4856331243215918e-135,1,0.04,-0.09661348,0.09661348164081573,0.009334164834760239
-4.400000000000002,1.6291947302944735e-132,1,0.04,-0.10090466,0.10090465843677521,0.01018175009424227
-4.350000000000002,1.649266620127982e-129,1,0.04,-0.10546817,0.10546816885471344,0.011123534641566346
-4.3000000000000025,1.5412219776675032e-126,1,0.04,-0.11033137,0.11033137142658234,0.01217301152087047
-4.250000000000003,1.3295233548677316e-123,1,0.04,-0.115527704,0.11552770435810089,0.013346650474252764
-4.200000000000003,1.0587250852316883e-120,1,0.04,-0.121095255,0.12109525501728058,0.014664060787700217
-4.150000000000003,7.78263913461627e-118,1,0.04,-0.12707998,0.12707997858524323,0.016149320957225877
-4.100000000000003,5.281132263035888e-115,1,0.04,-0.133536,0.13353599607944489,0.01783186224892952
-4.050000000000003,3.308138310979077e-112,1,0.04,-0.14052798,0.14052797853946686,0.019748112752388858
-4.000000000000004,1.9129197056167609e-109,1,0.04,-0.1481347,0.14813469350337982,0.02194388741934028
-3.950000000000004,1.0210953427943744e-106,1,0.04,-0.15645109,0.15645109117031097,0.024476943928380956
-3.900000000000004,5.031440338629909e-104,1,0.04,-0.16559412,0.16559411585330963,0.027421411205239332
-3.850000000000004,2.2886260822714187e-101,1,0.04,-0.17570765,0.1757076531648636,0.030873179380703997
-3.800000000000004,9.60978895332615e-99,1,0.04,-0.18696977,0.18696977198123932,0.03495769563471662
-3.750000000000005,3.724854873958264e-96,1,0.04,-0.1996036,0.1996036022901535,0.03984159804720577
-3.7000000000000046,1.3327889187860685e-93,1,0.04,-0.21388765,0.21388764679431915,0.045747925451211424
-3.650000000000005,4.4022014406703177e-91,1,0.04,-0.23017396,0.2301739603281021,0.052980052013122725
-3.600000000000005,1.3422548617053616e-88,1,0.04,-0.24890633,0.24890632927417755,0.0619543607527453
-3.550000000000005,3.7779535314956486e-86,1,0.04,-0.2706449,0.2706449031829834,0.07324866361892646
-3.5000000000000053,9.816005866369852e-84,1,0.04,-0.29609692,0.29609692096710205,0.08767338660619828
-3.450000000000005,2.354342272489016e-81,1,0.04,-0.32614636,0.32614636421203613,0.10637145088873012
-3.4000000000000057,5.2126793640739197e-79,1,0.04,-0.36188757,0.3618875741958618,0.1309626163573654
-3.350000000000006,1.0653911249994763e-76,1,0.04,-0.40464407,0.40464407205581665,0.16373682504991294
-3.300000000000006,2.010082233682417e-74,1,0.04,-0.45596075,0.455960750579834,0.20790020606932558
-3.250000000000006,3.500864531629423e-72,1,0.04,-0.517542,0.5175420045852661,0.2678497265101356
-3.2000000000000064,5.628511619610157e-70,1,0.04,-0.5910865,0.5910865068435669,0.34938325857253005
-3.1500000000000066,8.353503666000319e-68,1,0.04,-0.6779836,0.6779835820198059,0.4596617374884069
-3.1000000000000068,1.1444601533116014e-65,1,0.04,-0.7788511,0.7788510918617249,0.606609023294201
-3.050000000000007,1.4474036873590648e-63,1,0.04,-0.89297056,0.8929705619812012,0.7973964245650222
-3.000000000000007,1.6898017570254603e-61,1,0.04,-1.0178208,1.0178208351135254,1.0359592523911942
-2.9500000000000077,1.821121979386591e-59,1,0.04,-1.1489968,1.1489968299865723,1.320193715319192
-2.9000000000000075,1.8117557212740252e-57,1,0.04,-1.2807537,1.2807537317276,1.6403301213341734
-2.850000000000008,1.6638636248150795e-55,1,0.04,-1.4070963,1.407096266746521,1.9799199038919966
-2.800000000000008,1.4105662029043198e-53,1,0.04,-1.5229312,1.5229312181472778,2.3193194952075515
-2.750000000000008,1.1038932880981246e-51,1,0.04,-1.6247271,1.6247271299362183,2.639738246750781
-2.700000000000008,7.974782219522917e-50,1,0.04,-1.7104045,1.7104045152664185,2.925483605843752
-2.6500000000000083,5.3182528635843037e-48,1,0.04,-1.7786926,1.778692603111267,3.1637473763627355
-2.6000000000000085,3.2739940557835983e-46,1,0.04,-1.8283979,1.8283978700637817,3.3430387712537737
-2.5500000000000087,1.860569702922763e-44,1,0.04,-1.8579489,1.857948899269104,3.451974112295275
-2.500000000000009,9.760535098188497e-43,1,0.04,-1.8653644,1.8653644323349,3.4795844654201034
-2.450000000000009,4.72673752623026e-41,1,0.04,-1.8486105,1.848610520362854,3.417360855996222
-2.400000000000009,2.113051929291748e-39,1,0.04,-1.8062272,1.806227207183838,3.262456723971127
-2.3500000000000094,8.720079360708507e-38,1,0.04,-1.7380673,1.7380672693252563,3.020877832699753
-2.3000000000000096,3.32195067599111e-36,1,0.04,-1.6459719,1.6459718942642212,2.7092234767077485
-2.2500000000000098,1.1682329271911456e-34,1,0.04,-1.5341083,1.534108281135559,2.3534882182486996
-2.20000000000001,3.792542472406365e-33,1,0.04,-1.4087182,1.408718228340149,1.984487046857808
-2.15000000000001,1.1365738224041479e-31,1,0.04,-1.2771742,1.2771742343902588,1.6311740249903437
-2.1000000000000103,3.1443632964346298e-30,1,0.04,-1.1466215,1.1466214656829834,1.314740785564993
-2.0500000000000105,8.030408517347843e-29,1,0.04,-1.0227822,1.0227822065353394,1.0460834420052976
-2.0000000000000107,1.893279496460561e-27,1,0.04,-0.9094106,0.9094105958938599,0.8270276319240253
-1.9500000000000108,4.120659380253304e-26,1,0.04,-0.80846834,0.8084683418273926,0.6536210597371337
-1.900000000000011,8.27936030078971e-25,1,0.04,-0.7207029,0.7207028865814209,0.5194126507267924
-1.8500000000000112,1.5357080726135144e-23,1,0.04,-0.6462437,0.646243691444397,0.41763090873168096
-1.8000000000000114,2.6297032905916032e-22,1,0.04,-0.5850067,0.5850067138671875,0.3422328552696854
-1.7500000000000115,4.157154458161688e-21,1,0.04,-0.536909,0.5369089841842651,0.28827125729777947
-1.7000000000000115,6.067124527812877e-20,1,0.04,-0.50199294,0.50199294090271,0.25199691271615166
-1.650000000000012,8.174741492299577e-19,1,0.04,-0.4805473,0.48054730892181396,0.2309257161119973
-1.600000000000012,1.0168988344465516e-17,1,0.04,-0.47325456,0.47325456142425537,0.2239698799088643
-1.5500000000000125,1.1678947382283535e-16,1,0.04,-0.48135287,0.4813528656959535,0.23170058131370663
-1.5000000000000124,1.2384062636388253e-15,1,0.04,-0.50673556,0.5067355632781995,0.2567809310908741
-1.4500000000000126,1.2124650049609928e-14,1,0.04,-0.55186903,0.551869034767163,0.30455943153484016
-1.4000000000000128,1.0960674181527323e-13,1,0.04,-0.6193381,0.6193380951882504,0.38357967615141036
