x,u,time_step,t,u_pred,abs_error,MSE_contr
-0.8500000000000147,9.540162873075416e-06,0,0.0,-2.3596447,2.359654191575837,5.567967903821416
-0.8000000000000149,3.571284964162157e-05,0,0.0,-2.4133103,2.413346002232576,5.824238926491957
-0.7500000000000151,0.0001234098040866,0,0.0,-2.43516,2.4352833314502047,5.930604904439208
-0.7000000000000153,0.0003936690406549,0,0.0,-2.4315138,2.4319074553565727,5.914173871418881
-0.6500000000000155,0.0011592291739042,0,0.0,-2.406489,2.407648124590164,5.796769491842534
-0.6000000000000156,0.0031511115984434,0,0.0,-2.362248,2.365399055476617,5.595112691649672
-0.5500000000000158,0.0079070540515912,0,0.0,-2.299274,2.307181021794511,5.323084267328764
-0.500000000000016,0.0183156388887294,0,0.0,-2.2165697,2.2348853009828455,4.994712308549184
-0.4500000000000161,0.0391638950989779,0,0.0,-2.1117752,2.1509390549347933,4.626538818043782
-0.4000000000000163,0.0773047404432835,0,0.0,-1.981279,2.05858375598436,4.2377670804026755
-0.3500000000000165,0.1408584209210189,0,0.0,-1.820485,1.9613434167629988,3.8468679984795546
-0.3000000000000167,0.2369277586820838,0,0.0,-1.6245116,1.8614393582227942,3.4649564843408878
-0.2500000000000169,0.3678794411713926,0,0.0,-1.389731,1.7576104907090513,3.089194637050512
-0.200000000000017,0.527292424042991,0,0.0,-1.1164097,1.6437020834286722,2.7017565390677576
-0.1500000000000172,0.6976763260709734,0,0.0,-0.81189865,1.5095749748098344,2.278816604572112
-0.1000000000000174,0.8521437889661638,0,0.0,-0.49205962,1.3442034072007982,1.806882799930235
-0.0500000000000175,0.9607894391522962,0,0.0,-0.177483,1.1382724464641172,1.2956641623794065
-1.7763568394002505e-14,1.0,0,0.0,0.115977846,0.8840221539139748,0.7814951686107032
0.049999999999982,0.9607894391523508,0,0.0,0.38594112,0.574848321150413,0.3304505923294483
0.0999999999999818,0.8521437889662608,0,0.0,0.6425739,0.2095698958960398,0.04391954126587696
0.1499999999999817,0.6976763260710923,0,0.0,0.89693123,0.1992549049507888,0.03970251714694788
0.1999999999999815,0.5272924240431109,0,0.0,1.1483761,0.6210836831727704,0.38574494150345423
0.2499999999999813,0.3678794411714972,0,0.0,1.382734,1.0148544999066889,1.0299296559808555
0.2999999999999811,0.2369277586821646,0,0.0,1.581699,1.3447712550278574,1.8084097283491989
0.349999999999981,0.140858420921075,0,0.0,1.7329081,1.5920497087710026,2.534622275197834
0.3999999999999808,0.0773047404433187,0,0.0,1.8330656,1.7557608885621134,3.082696297804422
0.4499999999999806,0.0391638950989979,0,0.0,1.8855709,1.8464069886519177,3.409218767742643
0.4999999999999804,0.0183156388887399,0,0.0,1.8970026,1.8786869388929373,3.529464614366915
0.5499999999999803,0.0079070540515961,0,0.0,1.874698,1.8667909888179717,3.4849085959319805
0.5999999999999801,0.0031511115984456,0,0.0,1.8255752,1.8224241209073528,3.3212296764649376
0.6499999999999799,0.001159229173905,0,0.0,1.7556366,1.7544773436639245,3.0781907494300205
0.6999999999999797,0.0003936690406552,0,0.0,1.6694309,1.6690371828956851,2.785685117888365
0.7499999999999796,0.0001234098040867,0,0.0,1.5681232,1.5679998115933131,2.4586234091566657
0.7999999999999794,3.571284964165405e-05,0,0.0,1.4419869,1.4419512055997603,2.079223279330602
0.8499999999999792,9.540162873084636e-06,0,0.0,1.2437502,1.2437406744138482,1.546890865191414
0.899999999999979,2.352575200011192e-06,0,0.0,0.81496054,0.8149581867657729,0.6641568461765565
0.9499999999999788,5.355347802796543e-07,0,0.0,-0.16107313,0.1610736688841989,0.025944726807816548
0.9999999999999788,1.1253517471933589e-07,0,0.0,-1.646303,1.646303170205768,2.710314128229562
1.0499999999999785,2.1829577951270524e-08,0,0.0,-2.8126402,2.81264021195409,7.910944961901148
1.0999999999999783,3.90893843426785e-09,0,0.0,-3.3618588,3.3618588486660186,11.302094918354008
1.1499999999999782,6.461431773111296e-10,0,0.0,-3.5804718,3.58047175472024,12.819777986349433
1.199999999999978,9.859505575999854e-11,0,0.0,-3.671251,3.671251058677086,13.478084335837625
1.2499999999999778,1.3887943864976356e-11,0,0.0,-3.7083697,3.708369731916964,13.752006068597897
1.2999999999999776,1.8058314375148981e-12,0,0.0,-3.7143903,3.7143902778643545,13.796695136293236
1.3499999999999774,2.167568882621072e-13,0,0.0,-3.6954136,3.695413589477756,13.656081597296872
1.3999999999999773,2.4017347816234094e-14,0,0.0,-3.6525536,3.6525535583496334,13.34114749661257
1.449999999999977,2.456595368794761e-15,0,0.0,-3.5855145,3.5855145454406765,12.855914555566661
1.499999999999977,2.3195228302461403e-16,0,0.0,-3.4938223,3.4938223361969,12.206794516908364
1.5499999999999767,2.021715848697674e-17,0,0.0,-3.3773425,3.377342462539673,11.406442109273542
1.5999999999999766,1.6266646214551962e-18,0,0.0,-3.2365603,3.236560344696045,10.475322864858981
1.6499999999999764,1.2081820199014817e-19,0,0.0,-3.072701,3.0727009773254395,9.44149129605671
1.6999999999999762,8.283677007693631e-21,0,0.0,-2.8876917,2.8876917362213135,8.338763563440864
1.749999999999976,5.242885663370506e-22,0,0.0,-2.6840303,2.684030294418335,7.204018621355374
1.7999999999999758,3.063190864581696e-23,0,0.0,-2.464569,2.464569091796875,6.074100808240473
1.849999999999976,1.652091782316643e-24,0,0.0,-2.232333,2.232332944869995,4.983310376751945
1.8999999999999757,8.225280651618899e-26,0,0.0,-1.9903742,1.990374207496643,3.96158948586789
1.9499999999999755,3.780277844781901e-27,0,0.0,-1.7416949,1.7416949272155762,3.033501219488471
1.9999999999999751,1.6038108905511903e-28,0,0.0,-1.4892058,1.4892058372497559,2.2177340256987463
2.049999999999975,6.281148147616287e-30,0,0.0,-1.2356716,1.2356716394424438,1.526884400522377
2.0999999999999748,2.270812922030232e-31,0,0.0,-0.98363084,0.9836308360099792,0.9675296215496907
2.1499999999999746,7.578445267631677e-33,0,0.0,-0.73525435,0.7352543473243713,0.5405989552593873
2.1999999999999744,2.334722783491486e-34,0,0.0,-0.49219492,0.49219492077827454,0.24225584003993195
2.2499999999999742,6.639677199593e-36,0,0.0,-0.2554542,0.2554542124271393,0.06525685464677
2.299999999999974,1.7430708966486108e-37,0,0.0,-0.025382914,0.025382913649082184,0.0006442923053167626
2.349999999999974,4.224152406214487e-39,0,0.0,0.198114,0.19811399281024933,0.03924915414721952
2.3999999999999737,9.449754976510284e-41,0,0.0,0.4150751,0.4150750935077667,0.1722873332504813
2.449999999999973,1.9514523802994146e-42,0,0.0,0.6246507,0.6246507167816162,0.3901885179757869
2.4999999999999734,3.7200759760287657e-44,0,0.0,0.82412845,0.8241284489631653,0.6791877003904325
2.549999999999973,6.546393437219279e-46,0,0.0,1.0082524,1.0082523822784424,1.0165728663701543
2.599999999999973,1.0634298273360152e-47,0,0.0,1.1695355,1.169535517692566,1.3678133271444182
2.649999999999973,1.594674366900542e-49,0,0.0,1.2999779,1.2999778985977173,1.689942536842537
2.6999999999999726,2.2074538398976072e-51,0,0.0,1.3935505,1.3935505151748657,1.9419830383441337
2.7499999999999725,2.82077008846695e-53,0,0.0,1.4478195,1.447819471359253,2.0961812216469866
2.7999999999999723,3.3273630541912765e-55,0,0.0,1.4633157,1.463315725326538,2.1412929119879323
2.849999999999972,3.6231735050964623e-57,0,0.0,1.4410105,1.4410104751586914,2.0765111895170776
2.899999999999972,3.6419544947540242e-59,0,0.0,1.3799081,1.3799080848693848,1.9041463226878932
2.949999999999972,3.379374633288213e-61,0,0.0,1.2770915,1.2770915031433105,1.6309627074008404
2.999999999999972,2.894640311656198e-63,0,0.0,1.1314219,1.1314219236373901,1.2801155692873323
3.0499999999999723,2.288807740418611e-65,0,0.0,0.9495947,0.9495946764945984,0.901730049626881
3.0999999999999712,1.6706307180460543e-67,0,0.0,0.7495869,0.7495868802070618,0.561880490978556
3.14999999999997,1.1256621233240329e-69,0,0.0,0.55615544,0.5561554431915283,0.3093088769915653
3.199999999999971,7.001515989767927e-72,0,0.0,0.3903335,0.39033350348472595,0.15236024394266057
3.249999999999972,4.0200602157552376e-74,0,0.0,0.2619014,0.2619014084339142,0.06859234773966794
3.2999999999999705,2.130735163917079e-76,0,0.0,0.16983075,0.16983075439929962,0.028842485139835228
3.349999999999969,1.0425162410755588e-78,0,0.0,0.107306324,0.10730632394552231,0.011514647158701374
3.39999999999997,4.708608986806036e-81,0,0.0,0.066329084,0.06632908433675766,0.00439954742895271
3.449999999999971,1.963174328450769e-83,0,0.0,0.040068828,0.04006882756948471,0.001605510942793098
3.49999999999997,7.555819019737515e-86,0,0.0,0.023473822,0.023473821580410004,0.0005510202995889224
3.5499999999999687,2.6844830678356053e-88,0,0.0,0.013087355,0.013087354600429535,0.0001712788504373841
3.599999999999969,8.804328384736912e-91,0,0.0,0.0066407546,0.0066407546401023865,4.4099622190041377e-05
3.64999999999997,2.6655586181056917e-93,0,0.0,0.0026783568,0.002678356831893325,7.173595318949648e-06
3.699999999999969,7.449663975630439e-96,0,0.0,0.00027795858,0.0002779585774987936,7.726097080515285e-08
3.749999999999968,1.9219477278312237e-98,0,0.0,-0.0011417049,0.0011417048517614603,1.303489968535658e-06
3.7999999999999687,4.5772317427219177e-101,0,0.0,-0.0019473212,0.00194732123054564,3.7920599749337856e-06
3.8499999999999694,1.0062842419014229e-103,0,0.0,-0.0023696797,0.002369679743424058,5.615382086394309e-06
3.899999999999968,2.0421840693367463e-106,0,0.0,-0.0025551694,0.0025551693979650736,6.528890652297197e-06
3.9499999999999673,3.825828849007785e-109,0,0.0,-0.0025964158,0.002596415812149644,6.741375069580695e-06
3.999999999999968,6.616261056736565e-112,0,0.0,-0.0025511163,0.002551116282120347,6.508194284899542e-06
4.049999999999969,1.0562243351648326e-114,0,0.0,-0.0024570602,0.0024570601526647806,6.037144593813075e-06
4.099999999999968,1.556525167887098e-117,0,0.0,-0.0023370164,0.002337016398087144,5.461645644928208e-06
4.149999999999967,2.11744708803291e-120,0,0.0,-0.0022055286,0.002205528551712632,4.864356192419621e-06
4.199999999999967,2.6590434112178917e-123,0,0.0,-0.0020717757,0.0020717757288366556,4.292254670596656e-06
4.249999999999968,3.082440696962415e-126,0,0.0,-0.0019413608,0.001941360766068101,3.7688816240285237e-06
4.299999999999967,3.2985302690077835e-129,0,0.0,-0.0018164294,0.0018164294306188822,3.2994158764184365e-06
4.349999999999966,3.258386959474923e-132,0,0.0,-0.0016993659,0.001699365908280015,2.8878444902243603e-06
4.399999999999967,2.9712643051431966e-135,0,0.0,-0.001590647,0.0015906470362097025,2.5301579938027106e-06
4.449999999999967,2.501130508804946e-138,0,0.0,-0.0014902728,0.0014902728144079447,2.2209130613633763e-06
4.499999999999966,1.9435148500586836e-141,0,0.0,-0.0013980048,0.00139800482429564,1.9544174887538832e-06
4.549999999999965,1.394106057894487e-144,0,0.0,-0.0013137239,0.0013137238565832376,1.7258703713559352e-06
4.599999999999966,9.231243499597974e-148,0,0.0,-0.0012368339,0.0012368338648229837,1.5297580091729588e-06
4.649999999999967,5.642623077788488e-151,0,0.0,-0.0011663812,0.001166381174698472,1.3604450446909875e-06
4.6999999999999655,3.1838919149243253e-154,0,0.0,-0.0011020082,0.0011020081583410501,1.214421981050233e-06
4.7499999999999645,1.6584104776901007e-157,0,0.0,-0.0010435956,0.0010435956064611673,1.0890917898250516e-06
4.799999999999965,7.974109428650962e-161,0,0.0,-0.0009893554,0.0009893553797155619,9.788240673721236e-07
4.849999999999966,3.5393930265883194e-164,0,0.0,-0.00094024115,0.00094024115242064,8.840534247052932e-07
4.899999999999965,1.4502131273506818e-167,0,0.0,-0.00089506083,0.0008950608316808939,8.011338924092935e-07
4.949999999999964,5.485185441442669e-171,0,0.0,-0.000853576,0.000853575998917222,7.285919859275334e-07
4.9999999999999645,1.9151695967248918e-174,0,0.0,-0.000815429,0.000815429026260972,6.64924496868917e-07
-5.0,1.915169596719449e-174,1,0.04,-0.0025567191,0.0025567191187292337,6.53681265207559e-06
-4.95,7.2510665942978155e-168,1,0.04,-0.0025830644,0.0025830643717199564,6.672221548449013e-06
-4.9,1.7696967875439758e-164,1,0.04,-0.0026123899,0.0026123898569494486,6.8245807646923604e-06
-4.8500000000000005,3.987055439410287e-161,1,0.04,-0.0026452916,0.002645291620865464,6.997567759421035e-06
-4.800000000000001,8.292054158101297e-158,1,0.04,-0.0026822465,0.0026822465006262064,7.19444629012153e-06
-4.750000000000001,1.591946356159128e-154,1,0.04,-0.002723493,0.0027234929148107767,7.417413657024501e-06
-4.700000000000001,2.8213123680848887e-151,1,0.04,-0.0027697461,0.00276974611915648,7.671493564582381e-06
-4.650000000000001,4.6156233417208075e-148,1,0.04,-0.0028221982,0.0028221982065588236,7.96480271710384e-06
-4.600000000000001,6.970533110747125e-145,1,0.04,-0.0028818029,0.002881802851334214,8.304787673958007e-06
-4.550000000000002,9.717578865865452e-142,1,0.04,-0.0029493945,0.002949394518509507,8.698928025813928e-06
-4.500000000000002,1.2505659514493884e-138,1,0.04,-0.0030264037,0.003026403719559312,9.159119473762438e-06
-4.450000000000002,1.4856331243215918e-135,1,0.04,-0.003114261,0.0031142609659582376,9.698621364091135e-06
-4.400000000000002,1.6291947302944735e-132,1,0.04,-0.003215112,0.0032151120249181986,1.03369453327736e-05
-4.350000000000002,1.649266620127982e-129,1,0.04,-0.0033311027,0.0033311026636511087,1.1096244955783512e-05
-4.3000000000000025,1.5412219776675032e-126,1,0.04,-0.0034654515,0.003465451532974839,1.2009354327397663e-05
-4.250000000000003,1.3295233548677316e-123,1,0.04,-0.0036209004,0.003620900446549058,1.3110920043819167e-05
-4.200000000000003,1.0587250852316883e-120,1,0.04,-0.003801741,0.003801740938797593,1.4453234165729605e-05
-4.150000000000003,7.78263913461627e-118,1,0.04,-0.0040128604,0.004012860357761383,1.6103048250892815e-05
-4.100000000000003,5.281132263035888e-115,1,0.04,-0.004260339,0.004260338842868805,1.8150487056056708e-05
-4.050000000000003,3.308138310979077e-112,1,0.04,-0.0045516863,0.004551686346530914,2.0717848597195943e-05
-4.000000000000004,1.9129197056167609e-109,1,0.04,-0.0048953667,0.004895366728305817,2.3964615404603595e-05
-3.950000000000004,1.0210953427943744e-106,1,0.04,-0.0053025857,0.005302585661411285,2.811741469660456e-05
-3.900000000000004,5.031440338629909e-104,1,0.04,-0.005785741,0.005785740911960602,3.3474797900334696e-05
-3.850000000000004,2.2886260822714187e-101,1,0.04,-0.0063619986,0.006361998617649078,4.0475026410968784e-05
-3.800000000000004,9.60978895332615e-99,1,0.04,-0.0070504323,0.00705043226480484,4.970859512060111e-05
-3.750000000000005,3.724854873958264e-96,1,0.04,-0.007874884,0.007874883711338043,6.201379346709723e-05
-3.7000000000000046,1.3327889187860685e-93,1,0.04,-0.008863844,0.008863843977451324,7.856773005660012e-05
-3.650000000000005,4.4022014406703177e-91,1,0.04,-0.010053791,0.010053791105747223,0.00010107871559800197
-3.600000000000005,1.3422548617053616e-88,1,0.04,-0.011490263,0.011490263044834137,0.00013202614483948105
-3.550000000000005,3.7779535314956486e-86,1,0.04,-0.013235725,0.013235725462436676,0.00017518442851699456
-3.5000000000000053,9.816005866369852e-84,1,0.04,-0.015390433,0.015390433371067047,0.0002368654393492542
-3.450000000000005,2.354342272489016e-81,1,0.04,-0.018136777,0.018136776983737946,0.0003289426793578465
-3.4000000000000057,5.2126793640739197e-79,1,0.04,-0.02188126,0.021881259977817535,0.00047878953821683945
-3.350000000000006,1.0653911249994763e-76,1,0.04,-0.027633227,0.02763322740793228,0.0007635952569784998
-3.300000000000006,2.010082233682417e-74,1,0.04,-0.03806845,0.03806845098733902,0.0014492069605754332
-3.250000000000006,3.500864531629423e-72,1,0.04,-0.0604314,0.06043139845132828,0.0036519539187832017
-3.2000000000000064,5.628511619610157e-70,1,0.04,-0.113946594,0.1139465942978859,0.012983826352087002
-3.1500000000000066,8.353503666000319e-68,1,0.04,-0.2449898,0.2449897974729538,0.06002000086583892
-3.1000000000000068,1.1444601533116014e-65,1,0.04,-0.53708655,0.537086546421051,0.2884619583464918
-3.050000000000007,1.4474036873590648e-63,1,0.04,-1.0387412,1.0387412309646606,1.0789833449059785
-3.000000000000007,1.6898017570254603e-61,1,0.04,-1.6003172,1.6003172397613525,2.5610152678773943
-2.9500000000000077,1.821121979386591e-59,1,0.04,-2.0016873,2.0016872882843018,4.006752000078961
-2.9000000000000075,1.8117557212740252e-57,1,0.04,-2.2242227,2.2242226600646973,4.947166441545278
-2.850000000000008,1.6638636248150795e-55,1,0.04,-2.3529727,2.3529727458953857,5.5364807429264715
-2.800000000000008,1.4105662029043198e-53,1,0.04,-2.4415607,2.441560745239258,5.96121887269328
-2.750000000000008,1.1038932880981246e-51,1,0.04,-2.5013084,2.5013084411621094,6.256543917828822
-2.700000000000008,7.974782219522917e-50,1,0.04,-2.5268621,2.526862144470215,6.385032297156613
-2.6500000000000083,5.3182528635843037e-48,1,0.04,-2.514815,2.514815092086792,6.3242949473875
-2.6000000000000085,3.2739940557835983e-46,1,0.04,-2.4677186,2.4677186012268066,6.089635094840787
-2.5500000000000087,1.860569702922763e-44,1,0.04,-2.3912272,2.3912272453308105,5.717967738812376
-2.500000000000009,9.760535098188497e-43,1,0.04,-2.2916918,2.291691780090332,5.251851214933595
-2.450000000000009,4.72673752623026e-41,1,0.04,-2.175373,2.175373077392578,4.732248025844456
-2.400000000000009,2.113051929291748e-39,1,0.04,-2.0482202,2.048220157623291,4.195205814094379
-2.3500000000000094,8.720079360708507e-38,1,0.04,-1.9155637,1.915563702583313,3.669384298654691
-2.3000000000000096,3.32195067599111e-36,1,0.04,-1.7816982,1.781698226928711,3.1744485718409123
-2.2500000000000098,1.1682329271911456e-34,1,0.04,-1.6495315,1.6495314836502075,2.720954115553255
-2.20000000000001,3.792542472406365e-33,1,0.04,-1.5204594,1.5204594135284424,2.311796828187255
-2.15000000000001,1.1365738224041479e-31,1,0.04,-1.3944918,1.3944917917251587,1.9446073571888434
-2.1000000000000103,3.1443632964346298e-30,1,0.04,-1.2705625,1.2705625295639038,1.614329141531826
-2.0500000000000105,8.030408517347843e-29,1,0.04,-1.1469548,1.1469547748565674,1.3155052555662792
-2.0000000000000107,1.893279496460561e-27,1,0.04,-1.0217488,1.0217487812042236,1.0439705718923165
-1.9500000000000108,4.120659380253304e-26,1,0.04,-0.8932857,0.8932856917381287,0.797959327064067
-1.900000000000011,8.27936030078971e-25,1,0.04,-0.7606121,0.7606120705604553,0.5785307218822631
-1.8500000000000112,1.5357080726135144e-23,1,0.04,-0.6238918,0.6238917708396912,0.3892409417214857
-1.8000000000000114,2.6297032905916032e-22,1,0.04,-0.48474672,0.4847467243671417,0.23497938678467367
-1.7500000000000115,4.157154458161688e-21,1,0.04,-0.34647074,0.34647074341773987,0.12004197604444133
-1.7000000000000115,6.067124527812877e-20,1,0.04,-0.2140644,0.21406440436840057,0.045823569217598115
-1.650000000000012,8.174741492299577e-19,1,0.04,-0.09409813,0.09409812837839127,0.008854457764316204
